scenario,year,group,n_children_weighted,median_nominal_sub,mean_nominal_sub,median_real2026_sub,mean_real2026_sub,median_nominal_subcdctc,mean_nominal_subcdctc,median_real2026_subcdctc,mean_real2026_subcdctc
means_tested,2039,High-Priced Center-Based,2482317.0,6422.0,9827.0,4784.0,7320.0,6248.0,9581.0,4654.0,7137.0
means_tested,2039,Paid Home-Based,1370687.0,6175.0,7997.0,4600.0,5957.0,6106.0,7785.0,4549.0,5799.0
means_tested,2040,all_paid_formal,5440095.0,5510.0,8337.0,4014.0,6073.0,5243.0,8125.0,3820.0,5919.0
means_tested,2040,Low-Priced Center-Based,1660070.0,2861.0,5785.0,2084.0,4215.0,2749.0,5605.0,2003.0,4083.0
means_tested,2040,High-Priced Center-Based,2432164.0,6544.0,9985.0,4767.0,7274.0,6391.0,9749.0,4656.0,7102.0
means_tested,2040,Paid Home-Based,1347860.0,6694.0,8504.0,4876.0,6195.0,6587.0,8295.0,4798.0,6043.0
means_tested,2041,all_paid_formal,5471412.0,5782.0,8593.0,4119.0,6121.0,5512.0,8387.0,3927.0,5975.0
means_tested,2041,Low-Priced Center-Based,1700001.0,2835.0,5889.0,2019.0,4195.0,2763.0,5719.0,1968.0,4074.0
means_tested,2041,High-Priced Center-Based,2442549.0,6923.0,10393.0,4932.0,7404.0,6769.0,10157.0,4822.0,7236.0
means_tested,2041,Paid Home-Based,1328861.0,6761.0,8742.0,4816.0,6228.0,6708.0,8546.0,4779.0,6088.0
means_tested,2042,all_paid_formal,5407520.0,5963.0,8850.0,4154.0,6165.0,5684.0,8647.0,3959.0,6024.0
means_tested,2042,Low-Priced Center-Based,1678176.0,3046.0,6151.0,2122.0,4285.0,2955.0,5982.0,2059.0,4168.0
means_tested,2042,High-Priced Center-Based,2400723.0,7069.0,10672.0,4925.0,7435.0,6870.0,10443.0,4786.0,7275.0
means_tested,2042,Paid Home-Based,1328621.0,7257.0,8965.0,5055.0,6246.0,7155.0,8767.0,4985.0,6107.0
means_tested,2043,all_paid_formal,5334743.0,6039.0,9068.0,4114.0,6177.0,5757.0,8871.0,3922.0,6043.0
means_tested,2043,Low-Priced Center-Based,1674436.0,3217.0,6372.0,2192.0,4341.0,3136.0,6201.0,2136.0,4224.0
means_tested,2043,High-Priced Center-Based,2342857.0,7244.0,10880.0,4935.0,7412.0,7024.0,10658.0,4785.0,7261.0
means_tested,2043,Paid Home-Based,1317451.0,7212.0,9273.0,4913.0,6317.0,7150.0,9086.0,4871.0,6190.0
means_tested,2044,all_paid_formal,5272926.0,6126.0,9339.0,4081.0,6221.0,5923.0,9148.0,3946.0,6094.0
means_tested,2044,Low-Priced Center-Based,1633534.0,3244.0,6496.0,2161.0,4327.0,3124.0,6330.0,2081.0,4217.0
means_tested,2044,High-Priced Center-Based,2339251.0,7506.0,11320.0,5000.0,7541.0,7286.0,11105.0,4854.0,7398.0
means_tested,2044,Paid Home-Based,1300141.0,7331.0,9347.0,4884.0,6226.0,7268.0,9166.0,4841.0,6106.0
means_tested,2045,all_paid_formal,5291484.0,6292.0,9646.0,4099.0,6283.0,6082.0,9458.0,3962.0,6161.0
means_tested,2045,Low-Priced Center-Based,1643719.0,3318.0,6697.0,2161.0,4363.0,3221.0,6537.0,2098.0,4258.0
means_tested,2045,High-Priced Center-Based,2357019.0,7708.0,11655.0,5021.0,7592.0,7528.0,11443.0,4904.0,7454.0
means_tested,2045,Paid Home-Based,1290746.0,7475.0,9731.0,4869.0,6339.0,7416.0,9553.0,4831.0,6223.0
means_tested,2046,all_paid_formal,5229427.0,6540.0,9926.0,4166.0,6323.0,6335.0,9746.0,4036.0,6208.0
means_tested,2046,Low-Priced Center-Based,1614998.0,3450.0,6798.0,2198.0,4330.0,3340.0,6642.0,2127.0,4231.0
means_tested,2046,High-Priced Center-Based,2323275.0,7982.0,12011.0,5084.0,7651.0,7820.0,11811.0,4981.0,7523.0
means_tested,2046,Paid Home-Based,1291154.0,8073.0,10088.0,5142.0,6426.0,7999.0,9915.0,5096.0,6316.0
means_tested,2047,all_paid_formal,5144329.0,6714.0,10278.0,4182.0,6402.0,6491.0,10097.0,4043.0,6289.0
means_tested,2047,Low-Priced Center-Based,1614860.0,3555.0,7046.0,2214.0,4389.0,3433.0,6891.0,2138.0,4292.0
means_tested,2047,High-Priced Center-Based,2255656.0,8313.0,12513.0,5178.0,7794.0,8182.0,12307.0,5096.0,7666.0
means_tested,2047,Paid Home-Based,1273814.0,8435.0,10417.0,5254.0,6489.0,8435.0,10249.0,5254.0,6384.0
means_tested,2048,all_paid_formal,5054894.0,7031.0,10592.0,4282.0,6451.0,6804.0,10417.0,4144.0,6344.0
means_tested,2048,Low-Priced Center-Based,1578014.0,3707.0,7367.0,2258.0,4487.0,3581.0,7215.0,2181.0,4394.0
means_tested,2048,High-Priced Center-Based,2250499.0,8485.0,12722.0,5168.0,7749.0,8361.0,12527.0,5092.0,7630.0
means_tested,2048,Paid Home-Based,1226381.0,8735.0,10832.0,5320.0,6598.0,8734.0,10664.0,5319.0,6495.0
means_tested,2049,all_paid_formal,5016456.0,7161.0,10913.0,4265.0,6500.0,6966.0,10743.0,4149.0,6398.0
means_tested,2049,Low-Priced Center-Based,1565440.0,3818.0,7592.0,2274.0,4521.0,3715.0,7445.0,2212.0,4434.0
means_tested,2049,High-Priced Center-Based,2210511.0,8660.0,13246.0,5158.0,7889.0,8537.0,13052.0,5084.0,7774.0
means_tested,2049,Paid Home-Based,1240505.0,8936.0,10947.0,5322.0,6520.0,8915.0,10791.0,5310.0,6427.0
means_tested,2050,all_paid_formal,4944153.0,7407.0,11155.0,4313.0,6496.0,7250.0,10989.0,4222.0,6400.0
means_tested,2050,Low-Priced Center-Based,1536059.0,3946.0,7882.0,2298.0,4590.0,3812.0,7734.0,2220.0,4504.0
means_tested,2050,High-Priced Center-Based,2169196.0,8962.0,13385.0,5219.0,7795.0,8859.0,13198.0,5159.0,7686.0
means_tested,2050,Paid Home-Based,1238899.0,9270.0,11309.0,5399.0,6586.0,9230.0,11157.0,5375.0,6497.0
means_tested,2051,all_paid_formal,4877184.0,7616.0,11506.0,4337.0,6552.0,7367.0,11342.0,4195.0,6459.0
means_tested,2051,Low-Priced Center-Based,1537437.0,4016.0,7963.0,2287.0,4534.0,3934.0,7817.0,2240.0,4451.0
means_tested,2051,High-Priced Center-Based,2152849.0,9278.0,13994.0,5283.0,7969.0,9139.0,13809.0,5205.0,7864.0
means_tested,2051,Paid Home-Based,1186898.0,9416.0,11582.0,5362.0,6596.0,9416.0,11433.0,5362.0,6510.0
means_tested,2052,all_paid_formal,4841283.0,7685.0,11741.0,4279.0,6538.0,7454.0,11583.0,4150.0,6449.0
means_tested,2052,Low-Priced Center-Based,1540379.0,4077.0,8162.0,2270.0,4545.0,4037.0,8020.0,2248.0,4466.0
means_tested,2052,High-Priced Center-Based,2108644.0,9518.0,14195.0,5300.0,7904.0,9364.0,14016.0,5214.0,7805.0
means_tested,2052,Paid Home-Based,1192260.0,9871.0,12027.0,5496.0,6697.0,9747.0,11881.0,5428.0,6616.0
means_tested,2053,all_paid_formal,4774517.0,7890.0,12096.0,4296.0,6586.0,7716.0,11942.0,4201.0,6502.0
means_tested,2053,Low-Priced Center-Based,1517318.0,4542.0,8626.0,2473.0,4697.0,4451.0,8483.0,2424.0,4619.0
means_tested,2053,High-Priced Center-Based,2103634.0,9645.0,14557.0,5251.0,7926.0,9513.0,14388.0,5179.0,7834.0
means_tested,2053,Paid Home-Based,1153564.0,9645.0,12173.0,5251.0,6628.0,9645.0,12032.0,5251.0,6551.0
means_tested,2054,all_paid_formal,4728227.0,8100.0,12474.0,4312.0,6641.0,7861.0,12322.0,4185.0,6560.0
means_tested,2054,Low-Priced Center-Based,1480060.0,4422.0,8668.0,2354.0,4615.0,4352.0,8533.0,2317.0,4543.0
means_tested,2054,High-Priced Center-Based,2061133.0,9949.0,15082.0,5297.0,8029.0,9824.0,14911.0,5230.0,7938.0
means_tested,2054,Paid Home-Based,1187034.0,10469.0,12690.0,5573.0,6756.0,10444.0,12550.0,5560.0,6682.0
means_tested,2055,all_paid_formal,4666216.0,8274.0,12860.0,4307.0,6694.0,8038.0,12711.0,4184.0,6617.0
means_tested,2055,Low-Priced Center-Based,1494395.0,4555.0,8907.0,2371.0,4636.0,4501.0,8774.0,2343.0,4567.0
means_tested,2055,High-Priced Center-Based,2037393.0,10368.0,15633.0,5397.0,8138.0,10176.0,15466.0,5297.0,8051.0
means_tested,2055,Paid Home-Based,1134428.0,10498.0,13088.0,5465.0,6813.0,10437.0,12951.0,5433.0,6742.0
universal,2026,all_paid_formal,6486539.0,3801.0,5651.0,3801.0,5651.0,3427.0,5322.0,3427.0,5322.0
universal,2026,Low-Priced Center-Based,1864555.0,1608.0,3599.0,1608.0,3599.0,1514.0,3349.0,1514.0,3349.0
universal,2026,High-Priced Center-Based,3033875.0,4459.0,6847.0,4459.0,6847.0,4152.0,6481.0,4152.0,6481.0
universal,2026,Paid Home-Based,1588109.0,4362.0,5773.0,4362.0,5773.0,4022.0,5424.0,4022.0,5424.0
universal,2027,all_paid_formal,6357128.0,3972.0,5876.0,3874.0,5730.0,3588.0,5554.0,3499.0,5416.0
universal,2027,Low-Priced Center-Based,1798110.0,1659.0,3701.0,1618.0,3609.0,1553.0,3456.0,1514.0,3370.0
universal,2027,High-Priced Center-Based,2978684.0,4659.0,7129.0,4543.0,6952.0,4361.0,6773.0,4253.0,6605.0
universal,2027,Paid Home-Based,1580334.0,4548.0,5986.0,4435.0,5838.0,4266.0,5644.0,4160.0,5503.0
universal,2028,all_paid_formal,6265475.0,4152.0,6124.0,3955.0,5834.0,3811.0,5820.0,3631.0,5544.0
universal,2028,Low-Priced Center-Based,1781623.0,1708.0,3858.0,1628.0,3676.0,1648.0,3628.0,1570.0,3456.0
universal,2028,High-Priced Center-Based,2919381.0,4935.0,7466.0,4701.0,7113.0,4647.0,7127.0,4427.0,6790.0
universal,2028,Paid Home-Based,1564470.0,4760.0,6200.0,4535.0,5907.0,4566.0,5876.0,4350.0,5598.0
universal,2029,all_paid_formal,6225694.0,4232.0,6299.0,3941.0,5867.0,3867.0,5998.0,3601.0,5586.0
universal,2029,Low-Priced Center-Based,1766034.0,1797.0,3991.0,1674.0,3717.0,1722.0,3758.0,1604.0,3500.0
universal,2029,High-Priced Center-Based,2914239.0,4942.0,7670.0,4602.0,7143.0,4665.0,7334.0,4344.0,6830.0
universal,2029,Paid Home-Based,1545421.0,4865.0,6352.0,4531.0,5916.0,4588.0,6039.0,4273.0,5624.0
universal,2030,all_paid_formal,6122222.0,4320.0,6481.0,3934.0,5903.0,3964.0,6193.0,3610.0,5640.0
universal,2030,Low-Priced Center-Based,1755082.0,1943.0,4165.0,1770.0,3793.0,1892.0,3939.0,1723.0,3587.0
universal,2030,High-Priced Center-Based,2853198.0,5102.0,7926.0,4646.0,7219.0,4899.0,7602.0,4462.0,6924.0
universal,2030,Paid Home-Based,1513942.0,4871.0,6444.0,4436.0,5869.0,4631.0,6149.0,4218.0,5600.0
universal,2031,all_paid_formal,6100542.0,4517.0,6679.0,4023.0,5948.0,4127.0,6398.0,3676.0,5698.0
universal,2031,Low-Priced Center-Based,1772309.0,2008.0,4294.0,1788.0,3825.0,1950.0,4076.0,1737.0,3630.0
universal,2031,High-Priced Center-Based,2834104.0,5294.0,8154.0,4715.0,7262.0,5042.0,7841.0,4491.0,6983.0
universal,2031,Paid Home-Based,1494129.0,5109.0,6708.0,4550.0,5974.0,4882.0,6417.0,4348.0,5715.0
universal,2032,all_paid_formal,6077391.0,4690.0,6897.0,4085.0,6007.0,4341.0,6629.0,3781.0,5773.0
universal,2032,Low-Priced Center-Based,1769868.0,1990.0,4382.0,1733.0,3816.0,1921.0,4179.0,1673.0,3639.0
universal,2032,High-Priced Center-Based,2809839.0,5464.0,8424.0,4759.0,7337.0,5259.0,8121.0,4580.0,7073.0
universal,2032,Paid Home-Based,1497684.0,5407.0,7004.0,4709.0,6100.0,5145.0,6723.0,4481.0,5855.0
universal,2033,all_paid_formal,5976093.0,4858.0,7087.0,4138.0,6036.0,4475.0,6820.0,3812.0,5809.0
universal,2033,Low-Priced Center-Based,1744997.0,2121.0,4546.0,1806.0,3872.0,2062.0,4338.0,1756.0,3695.0
universal,2033,High-Priced Center-Based,2760369.0,5609.0,8629.0,4777.0,7350.0,5362.0,8329.0,4567.0,7094.0
universal,2033,Paid Home-Based,1470728.0,5560.0,7205.0,4736.0,6137.0,5354.0,6935.0,4560.0,5907.0
universal,2034,all_paid_formal,5891253.0,5010.0,7329.0,4173.0,6105.0,4668.0,7074.0,3888.0,5893.0
universal,2034,Low-Priced Center-Based,1718572.0,2237.0,4655.0,1863.0,3877.0,2175.0,4459.0,1811.0,3714.0
universal,2034,High-Priced Center-Based,2717676.0,5802.0,8952.0,4833.0,7456.0,5566.0,8664.0,4636.0,7217.0
universal,2034,Paid Home-Based,1455004.0,5810.0,7456.0,4839.0,6211.0,5627.0,7193.0,4687.0,5992.0
universal,2035,all_paid_formal,5823698.0,5163.0,7605.0,4206.0,6195.0,4851.0,7357.0,3952.0,5992.0
universal,2035,Low-Priced Center-Based,1691599.0,2266.0,4835.0,1846.0,3939.0,2199.0,4643.0,1791.0,3782.0
universal,2035,High-Priced Center-Based,2705773.0,6000.0,9316.0,4887.0,7588.0,5834.0,9035.0,4752.0,7359.0
universal,2035,Paid Home-Based,1426326.0,5808.0,7646.0,4731.0,6228.0,5550.0,7391.0,4521.0,6020.0
universal,2036,all_paid_formal,5785320.0,5314.0,7736.0,4233.0,6162.0,4974.0,7493.0,3962.0,5969.0
universal,2036,Low-Priced Center-Based,1713247.0,2342.0,4982.0,1865.0,3969.0,2289.0,4796.0,1823.0,3820.0
universal,2036,High-Priced Center-Based,2632924.0,6161.0,9423.0,4907.0,7506.0,5928.0,9147.0,4722.0,7286.0
universal,2036,Paid Home-Based,1439148.0,6205.0,7927.0,4943.0,6314.0,6001.0,7678.0,4780.0,6116.0
universal,2037,all_paid_formal,5759917.0,5511.0,8059.0,4293.0,6278.0,5226.0,7819.0,4071.0,6091.0
universal,2037,Low-Priced Center-Based,1689142.0,2493.0,5199.0,1942.0,4050.0,2397.0,5014.0,1867.0,3906.0
universal,2037,High-Priced Center-Based,2670034.0,6328.0,9790.0,4930.0,7626.0,6095.0,9519.0,4748.0,7415.0
universal,2037,Paid Home-Based,1400740.0,6518.0,8208.0,5078.0,6394.0,6370.0,7962.0,4962.0,6202.0
universal,2038,all_paid_formal,5694191.0,5699.0,8306.0,4341.0,6327.0,5370.0,8073.0,4091.0,6150.0
universal,2038,Low-Priced Center-Based,1695156.0,2482.0,5260.0,1891.0,4007.0,2423.0,5082.0,1846.0,3872.0
universal,2038,High-Priced Center-Based,2621359.0,6647.0,10177.0,5063.0,7752.0,6385.0,9910.0,4864.0,7549.0
universal,2038,Paid Home-Based,1377676.0,6716.0,8493.0,5116.0,6470.0,6576.0,8259.0,5009.0,6292.0
universal,2039,all_paid_formal,5686050.0,5890.0,8587.0,4388.0,6397.0,5548.0,8360.0,4133.0,6228.0
universal,2039,Low-Priced Center-Based,1663416.0,2706.0,5556.0,2016.0,4139.0,2585.0,5377.0,1926.0,4006.0
universal,2039,High-Priced Center-Based,2599394.0,6837.0,10531.0,5094.0,7845.0,6598.0,10272.0,4915.0,7652.0
universal,2039,Paid Home-Based,1423239.0,6720.0,8578.0,5006.0,6391.0,6500.0,8353.0,4843.0,6223.0
universal,2040,all_paid_formal,5591745.0,6095.0,8863.0,4441.0,6456.0,5829.0,8641.0,4246.0,6295.0
universal,2040,Low-Priced Center-Based,1632766.0,2782.0,5687.0,2027.0,4143.0,2685.0,5514.0,1956.0,4017.0
universal,2040,High-Priced Center-Based,2559044.0,7013.0,10795.0,5109.0,7864.0,6775.0,10544.0,4935.0,7681.0
universal,2040,Paid Home-Based,1399934.0,7227.0,9034.0,5265.0,6581.0,7081.0,8811.0,5158.0,6419.0
universal,2041,all_paid_formal,5609233.0,6333.0,9098.0,4512.0,6481.0,6074.0,8884.0,4327.0,6329.0
universal,2041,Low-Priced Center-Based,1675091.0,2741.0,5805.0,1953.0,4135.0,2689.0,5640.0,1916.0,4018.0
universal,2041,High-Priced Center-Based,2562160.0,7334.0,11202.0,5225.0,7980.0,7187.0,10951.0,5120.0,7801.0
universal,2041,Paid Home-Based,1371982.0,7251.0,9191.0,5166.0,6547.0,7067.0,8983.0,5035.0,6400.0
universal,2042,all_paid_formal,5539667.0,6516.0,9357.0,4539.0,6518.0,6230.0,9146.0,4340.0,6371.0
universal,2042,Low-Priced Center-Based,1653055.0,2971.0,6078.0,2070.0,4234.0,2894.0,5914.0,2016.0,4120.0
universal,2042,High-Priced Center-Based,2512254.0,7447.0,11421.0,5188.0,7956.0,7269.0,11178.0,5064.0,7787.0
universal,2042,Paid Home-Based,1374358.0,7760.0,9528.0,5406.0,6638.0,7607.0,9317.0,5299.0,6491.0
universal,2043,all_paid_formal,5476879.0,6574.0,9639.0,4478.0,6566.0,6297.0,9433.0,4289.0,6426.0
universal,2043,Low-Priced Center-Based,1650412.0,3161.0,6290.0,2154.0,4285.0,3061.0,6124.0,2085.0,4172.0
universal,2043,High-Priced Center-Based,2463826.0,7738.0,11798.0,5271.0,8037.0,7553.0,11561.0,5145.0,7875.0
universal,2043,Paid Home-Based,1362641.0,7800.0,9791.0,5314.0,6670.0,7648.0,9593.0,5210.0,6535.0
universal,2044,all_paid_formal,5402586.0,6659.0,9868.0,4436.0,6573.0,6400.0,9668.0,4263.0,6440.0
universal,2044,Low-Priced Center-Based,1606041.0,3145.0,6392.0,2095.0,4258.0,3087.0,6232.0,2057.0,4151.0
universal,2044,High-Priced Center-Based,2451559.0,7941.0,12112.0,5290.0,8069.0,7788.0,11883.0,5188.0,7916.0
universal,2044,Paid Home-Based,1344986.0,7962.0,9927.0,5304.0,6613.0,7832.0,9734.0,5217.0,6484.0
universal,2045,all_paid_formal,5416475.0,6838.0,10168.0,4454.0,6624.0,6584.0,9972.0,4289.0,6496.0
universal,2045,Low-Priced Center-Based,1622392.0,3252.0,6626.0,2119.0,4316.0,3203.0,6470.0,2087.0,4214.0
universal,2045,High-Priced Center-Based,2462326.0,8093.0,12433.0,5272.0,8099.0,7970.0,12207.0,5192.0,7952.0
universal,2045,Paid Home-Based,1331756.0,8112.0,10296.0,5284.0,6707.0,8086.0,10106.0,5268.0,6583.0
universal,2046,all_paid_formal,5356458.0,7088.0,10509.0,4515.0,6694.0,6887.0,10320.0,4387.0,6573.0
universal,2046,Low-Priced Center-Based,1593163.0,3375.0,6716.0,2150.0,4278.0,3337.0,6565.0,2126.0,4182.0
universal,2046,High-Priced Center-Based,2432025.0,8463.0,12900.0,5391.0,8217.0,8264.0,12684.0,5264.0,8079.0
universal,2046,Paid Home-Based,1331271.0,8672.0,10680.0,5524.0,6803.0,8558.0,10494.0,5451.0,6685.0
universal,2047,all_paid_formal,5271363.0,7251.0,10911.0,4517.0,6796.0,7095.0,10721.0,4419.0,6678.0
universal,2047,Low-Priced Center-Based,1595715.0,3456.0,6975.0,2153.0,4345.0,3422.0,6825.0,2132.0,4251.0
universal,2047,High-Priced Center-Based,2360967.0,8860.0,13489.0,5519.0,8402.0,8676.0,13268.0,5404.0,8264.0
universal,2047,Paid Home-Based,1314682.0,9103.0,11056.0,5670.0,6887.0,8917.0,10876.0,5554.0,6775.0
universal,2048,all_paid_formal,5181069.0,7612.0,11222.0,4636.0,6835.0,7396.0,11037.0,4505.0,6723.0
universal,2048,Low-Priced Center-Based,1557451.0,3619.0,7276.0,2204.0,4432.0,3563.0,7129.0,2170.0,4342.0
universal,2048,High-Priced Center-Based,2355837.0,9022.0,13684.0,5495.0,8334.0,8860.0,13473.0,5396.0,8206.0
universal,2048,Paid Home-Based,1267780.0,9390.0,11495.0,5719.0,7001.0,9234.0,11313.0,5624.0,6891.0
universal,2049,all_paid_formal,5139257.0,7752.0,11582.0,4617.0,6898.0,7591.0,11403.0,4521.0,6792.0
universal,2049,Low-Priced Center-Based,1541653.0,3713.0,7488.0,2212.0,4460.0,3659.0,7347.0,2179.0,4375.0
universal,2049,High-Priced Center-Based,2313479.0,9236.0,14277.0,5500.0,8503.0,9109.0,14068.0,5425.0,8379.0
universal,2049,Paid Home-Based,1284125.0,9603.0,11643.0,5719.0,6934.0,9432.0,11474.0,5618.0,6833.0
universal,2050,all_paid_formal,5063563.0,8026.0,11834.0,4674.0,6892.0,7857.0,11659.0,4576.0,6790.0
universal,2050,Low-Priced Center-Based,1514104.0,3827.0,7777.0,2228.0,4529.0,3772.0,7634.0,2197.0,4446.0
universal,2050,High-Priced Center-Based,2273345.0,9578.0,14456.0,5578.0,8419.0,9417.0,14254.0,5484.0,8301.0
universal,2050,Paid Home-Based,1276115.0,9816.0,11976.0,5716.0,6974.0,9631.0,11812.0,5609.0,6879.0
universal,2051,all_paid_formal,4991509.0,8169.0,12184.0,4652.0,6938.0,7910.0,12011.0,4505.0,6840.0
universal,2051,Low-Priced Center-Based,1518330.0,3926.0,7878.0,2236.0,4486.0,3877.0,7737.0,2208.0,4406.0
universal,2051,High-Priced Center-Based,2245734.0,9778.0,14978.0,5568.0,8529.0,9693.0,14779.0,5520.0,8416.0
universal,2051,Paid Home-Based,1227445.0,10164.0,12396.0,5788.0,7059.0,9955.0,12233.0,5669.0,6966.0
universal,2052,all_paid_formal,4955825.0,8206.0,12453.0,4569.0,6934.0,7993.0,12286.0,4451.0,6841.0
universal,2052,Low-Priced Center-Based,1525536.0,3999.0,8087.0,2227.0,4503.0,3951.0,7948.0,2200.0,4426.0
universal,2052,High-Priced Center-Based,2203029.0,10035.0,15287.0,5588.0,8512.0,9936.0,15094.0,5532.0,8405.0
universal,2052,Paid Home-Based,1227260.0,10435.0,12795.0,5810.0,7124.0,10242.0,12638.0,5703.0,7037.0
universal,2053,all_paid_formal,4882202.0,8424.0,12815.0,4586.0,6978.0,8294.0,12653.0,4516.0,6889.0
universal,2053,Low-Priced Center-Based,1496376.0,4451.0,8534.0,2424.0,4646.0,4370.0,8396.0,2379.0,4572.0
universal,2053,High-Priced Center-Based,2197536.0,10235.0,15681.0,5573.0,8538.0,9986.0,15496.0,5437.0,8437.0
universal,2053,Paid Home-Based,1188290.0,10357.0,12908.0,5639.0,7028.0,10275.0,12755.0,5594.0,6945.0
universal,2054,all_paid_formal,4833850.0,8647.0,13175.0,4603.0,7014.0,8431.0,13014.0,4488.0,6929.0
universal,2054,Low-Priced Center-Based,1460692.0,4278.0,8566.0,2278.0,4560.0,4235.0,8436.0,2255.0,4491.0
universal,2054,High-Priced Center-Based,2148401.0,10491.0,16102.0,5585.0,8572.0,10321.0,15917.0,5494.0,8474.0
universal,2054,Paid Home-Based,1224757.0,11101.0,13537.0,5910.0,7207.0,10936.0,13384.0,5822.0,7126.0
universal,2055,all_paid_formal,4762018.0,8816.0,13554.0,4589.0,7056.0,8567.0,13398.0,4459.0,6975.0
universal,2055,Low-Priced Center-Based,1477139.0,4473.0,8818.0,2328.0,4591.0,4395.0,8690.0,2288.0,4524.0
universal,2055,High-Priced Center-Based,2113805.0,10852.0,16669.0,5649.0,8677.0,10653.0,16490.0,5545.0,8584.0
universal,2055,Paid Home-Based,1171074.0,11283.0,13907.0,5873.0,7239.0,11130.0,13757.0,5794.0,7161.0
wage_subsidy,2026,all_paid_formal,4120260.0,7640.0,9897.0,7640.0,9897.0,7089.0,9461.0,7089.0,9461.0
wage_subsidy,2026,Low-Priced Center-Based,1802233.0,6150.0,5603.0,6150.0,5603.0,5585.0,5227.0,5585.0,5227.0
wage_subsidy,2026,High-Priced Center-Based,1335156.0,13747.0,15119.0,13747.0,15119.0,13412.0,14636.0,13412.0,14636.0
wage_subsidy,2026,Paid Home-Based,982870.0,8449.0,10677.0,8449.0,10677.0,7900.0,10196.0,7900.0,10196.0
wage_subsidy,2027,all_paid_formal,4063772.0,7936.0,10196.0,7739.0,9942.0,7366.0,9768.0,7183.0,9525.0
wage_subsidy,2027,Low-Priced Center-Based,1759494.0,6326.0,5762.0,6169.0,5619.0,5759.0,5394.0,5616.0,5260.0
wage_subsidy,2027,High-Priced Center-Based,1315920.0,14298.0,15556.0,13943.0,15170.0,13962.0,15076.0,13615.0,14702.0
wage_subsidy,2027,Paid Home-Based,988359.0,9038.0,10952.0,8814.0,10680.0,8469.0,10487.0,8259.0,10226.0
wage_subsidy,2028,all_paid_formal,4052640.0,8177.0,10474.0,7789.0,9979.0,7607.0,10062.0,7247.0,9585.0
wage_subsidy,2028,Low-Priced Center-Based,1773293.0,6518.0,5952.0,6209.0,5670.0,5953.0,5598.0,5671.0,5333.0
wage_subsidy,2028,High-Priced Center-Based,1294925.0,14674.0,16121.0,13979.0,15358.0,14363.0,15651.0,13683.0,14910.0
wage_subsidy,2028,Paid Home-Based,984422.0,9056.0,11193.0,8628.0,10663.0,8456.0,10749.0,8056.0,10240.0
wage_subsidy,2029,all_paid_formal,4000593.0,8378.0,10747.0,7803.0,10009.0,7844.0,10334.0,7306.0,9625.0
wage_subsidy,2029,Low-Priced Center-Based,1743460.0,6694.0,6091.0,6235.0,5673.0,6152.0,5734.0,5730.0,5341.0
wage_subsidy,2029,High-Priced Center-Based,1288946.0,14982.0,16401.0,13954.0,15275.0,14660.0,15935.0,13653.0,14841.0
wage_subsidy,2029,Paid Home-Based,968188.0,9292.0,11603.0,8654.0,10807.0,8750.0,11162.0,8149.0,10396.0
wage_subsidy,2030,all_paid_formal,3924357.0,8564.0,10978.0,7799.0,9998.0,8056.0,10577.0,7337.0,9633.0
wage_subsidy,2030,Low-Priced Center-Based,1721463.0,6893.0,6262.0,6278.0,5703.0,6354.0,5917.0,5787.0,5389.0
wage_subsidy,2030,High-Priced Center-Based,1244881.0,15555.0,17013.0,14167.0,15495.0,15158.0,16551.0,13805.0,15074.0
wage_subsidy,2030,Paid Home-Based,958014.0,9351.0,11609.0,8516.0,10573.0,8806.0,11190.0,8020.0,10191.0
wage_subsidy,2031,all_paid_formal,3949704.0,8812.0,11287.0,7848.0,10052.0,8319.0,10897.0,7409.0,9706.0
wage_subsidy,2031,Low-Priced Center-Based,1725639.0,6968.0,6468.0,6206.0,5761.0,6532.0,6133.0,5818.0,5462.0
wage_subsidy,2031,High-Priced Center-Based,1271315.0,15745.0,17254.0,14023.0,15367.0,15515.0,16808.0,13818.0,14969.0
wage_subsidy,2031,Paid Home-Based,952750.0,9650.0,12052.0,8595.0,10733.0,9177.0,11642.0,8173.0,10368.0
wage_subsidy,2032,all_paid_formal,3881197.0,9138.0,11586.0,7959.0,10091.0,8593.0,11207.0,7484.0,9761.0
wage_subsidy,2032,Low-Priced Center-Based,1679508.0,7300.0,6650.0,6358.0,5792.0,6845.0,6334.0,5962.0,5517.0
wage_subsidy,2032,High-Priced Center-Based,1266143.0,16210.0,17616.0,14118.0,15343.0,15905.0,17169.0,13853.0,14954.0
wage_subsidy,2032,Paid Home-Based,935545.0,9900.0,12284.0,8622.0,10699.0,9430.0,11886.0,8213.0,10352.0
wage_subsidy,2033,all_paid_formal,3876148.0,9329.0,11894.0,7946.0,10130.0,8811.0,11516.0,7505.0,9809.0
wage_subsidy,2033,Low-Priced Center-Based,1703828.0,7513.0,6866.0,6399.0,5848.0,7049.0,6546.0,6004.0,5575.0
wage_subsidy,2033,High-Priced Center-Based,1234848.0,16550.0,18055.0,14097.0,15378.0,16223.0,17609.0,13818.0,14999.0
wage_subsidy,2033,Paid Home-Based,937472.0,10291.0,12916.0,8765.0,11001.0,9691.0,12524.0,8254.0,10667.0
wage_subsidy,2034,all_paid_formal,3817950.0,9604.0,12120.0,8000.0,10095.0,9108.0,11755.0,7586.0,9791.0
